Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4
167284,924310955,13,-1,14.0463,5.05806,-3.32039,12.676,1.48534,-0.5809,-13,1,9.31215,-1.3666,-4.57188,7.99595,1.28843,-1.86126,11,-1,120.322,-75.1011,-17.693,-92.3267,-1.0138,-2.91022,-11,1,66.5096,-44.9463,8.81852,-48.2244,-0.918262,2.94785
167284,944103175,-13,1,50.6757,25.7745,35.7959,-24.9468,-0.539071,0.946747,13,-1,35.7186,-21.2903,-22.6416,-17.6038,-0.539815,-2.32544,11,-1,9.27328,-6.15865,-4.83557,-4.96809,-0.598166,-2.47596,-11,1,5.12688,-3.4021,-2.67467,-2.74896,-0.598787,-2.47533
167551,336533563,-13,1,18.2977,7.59993,6.7179,-15.2284,-1.19549,0.723872,-13,1,21.5653,-5.38922,-2.02119,20.7827,1.99571,-2.78278,13,-1,16.999,-0.871666,-4.09044,-16.4761,-2.07994,-1.78075,-11,1,64.4859,-15.3337,-5.81128,62.3661,2.04586,-2.77933
167551,457216910,-13,1,17.6906,9.9397,8.76886,11.7156,0.796832,0.722896,13,-1,12.458,-11.3081,-3.91688,3.46068,0.285294,-2.80815,-13,1,7.24833,-5.98098,-3.88827,1.27916,0.178364,-2.56514,11,-1,45.9724,28.2609,21.0217,29.5444,0.762683,0.639551
167551,596824350,-13,1,10.7253,0.0949205,-6.20677,8.74577,1.14315,-1.5555,-13,1,13.273,-0.385828,-5.59755,-12.0282,-1.50614,-1.63962,13,-1,19.0527,-1.8872,-4.7694,-18.349,-1.98676,-1.94758,-13,1,5.3005,1.21302,0.155646,5.15641,2.14589,0.127616
167674,290165577,-13,1,32.6157,13.1362,-14.5067,-26.0915,-1.09854,-0.834939,-13,1,16.5307,-10.3837,10.5752,-7.32083,-0.475799,2.34706,13,-1,22.9824,-3.78066,-7.29449,-21.4634,-1.68818,-2.04897,13,-1,12.116,-3.68421,0.332052,-11.537,-1.85537,3.05171
167674,302005714,13,-1,81.1736,-48.9389,-60.1463,24.0116,0.304917,-2.25381,-13,1,59.2273,-35.7104,-43.7397,17.8738,0.311481,-2.25548,-13,1,57.6302,16.6271,37.7176,-40.2759,-0.865087,1.15559,13,-1,25.134,5.98477,16.9597,-17.5573,-0.864468,1.23156
167675,184590737,11,-1,118.949,-19.1287,-17.4116,-116.103,-2.20686,-2.40315,-11,1,13.8326,11.0652,8.29964,-0.128325,-0.00927727,0.643542,11,-1,44.947,0.57073,11.5494,-43.4341,-2.03381,1.52142,11,-1,4.8207,3.86117,2.8858,-0.0514647,-0.0106762,0.641828
167675,200824736,13,-1,4.36908,4.05294,0.594936,1.51573,0.362055,0.14575,-11,1,33.9823,32.9969,3.79269,7.18434,0.214651,0.114439,-11,1,55.6882,-8.90638,-10.264,54.0046,2.08839,-2.28549,11,-1,19.0828,-8.17736,-5.1423,16.4573,1.30268,-2.58023
167675,348922949,-11,1,114.953,-21.9411,-62.4945,-93.9528,-1.14868,-1.90844,11,-1,53.7501,2.45524,32.7378,-42.5592,-1.07623,1.49594,-11,1,13.6039,4.78042,10.4493,-7.28178,-0.597506,1.14173,11,-1,11.4492,4.07956,8.76823,-6.12865,-0.597529,1.13532
167675,419708218,13,-1,124.707,-9.25356,36.1945,-118.98,-1.87532,1.8211,-13,1,30.3017,6.92327,-20.3451,-21.3619,-0.877127,-1.2428,13,-1,18.9642,4.39139,-13.014,-13.076,-0.847038,-1.24536,-13,1,8.98394,2.06609,-6.39891,-5.95695,-0.798349,-1.25848
167675,57581192,13,-1,16.8559,-10.3091,11.3543,6.99389,0.441552,2.30799,13,-1,18.6806,-8.32819,5.16181,15.9044,1.26122,2.58674,-11,1,4.8929,3.88076,-2.66603,1.33135,0.279128,-0.601939,11,-1,2.14428,1.62541,-1.39726,-0.0605001,-0.0282222,-0.710061
167675,599286360,13,-1,62.2052,2.17876,30.6611,-54.0798,-1.33053,1.49986,-13,1,20.3995,11.5057,-15.3476,6.94253,0.354469,-0.927503,-11,1,22.3644,-18.6951,-10.8108,-5.81295,-0.266022,-2.61731,11,-1,7.21706,2.21396,-0.676574,-6.83568,-1.80339,-0.296581
167675,876658967,-11,1,46.2967,-45.4721,-8.6101,-1.24072,-0.0268058,-2.95446,11,-1,45.8568,43.5367,14.3708,-0.940301,-0.020508,0.318824,-11,1,27.2561,-13.6734,-19.6597,13.0164,0.519816,-2.1785,11,-1,7.57191,-0.0913048,7.28083,-2.07727,-0.281549,1.58334
167675,892285651,11,-1,100.963,15.2747,98.0276,18.7278,0.187665,1.41622,-11,1,30.4541,28.3305,-7.77137,8.02729,0.269959,-0.267725,-11,1,3.89866,-0.70283,3.65037,-1.17491,-0.311017,1.76101,11,-1,2.24539,-0.336401,2.11459,-0.676124,-0.310747,1.72856
167740,126705602,-13,1,21.9004,3.96357,-13.7194,16.6038,0.991866,-1.28955,-13,1,9.61738,0.805343,-6.62008,6.92885,0.908671,-1.44974,13,-1,12.5592,2.52526,-5.8881,10.8017,1.29369,-1.16565,-13,1,11.0577,-2.98841,-1.79088,10.4939,1.82226,-2.60171
167746,293889434,13,-1,18.2138,-4.25886,2.58632,-17.5187,-1.97009,2.59584,-13,1,8.15813,2.93,-3.19108,6.91202,1.2466,-0.828025,-11,1,19.9136,-5.67265,-0.0657769,-19.0884,-1.92789,-3.13,11,-1,9.96392,2.0294,-5.15585,8.28121,1.19175,-1.19581
167746,91908819,-13,1,24.3162,5.2999,12.2747,20.3103,1.20531,1.1632,13,-1,15.1152,-8.43967,-9.45223,8.23929,0.611401,-2.29966,13,-1,24.4502,4.79863,9.69317,21.9275,1.45579,1.11111,-13,1,8.07727,-4.51916,-4.61433,4.84935,0.693807,-2.34578
167786,99736134,13,-1,339.329,-70.6953,49.0789,328.235,2.04857,2.53475,-13,1,33.8156,-20.7471,22.8872,13.7556,0.431754,2.30719,-11,1,79.926,-26.9349,-29.4406,69.2527,1.3187,-2.31178,11,-1,10.8373,-5.17476,-2.23434,9.25619,1.27113,-2.734
167807,1126070760,13,-1,43.4485,-7.84555,-37.8085,19.918,0.49532,-1.7754,-13,1,59.4548,14.7755,28.2384,50.1909,1.23557,1.08873,11,-1,6.68783,-4.08492,5.2815,0.382347,0.057233,2.22913,-11,1,4.66235,-2.95536,3.59025,0.336834,0.0723717,2.2595
167807,1268342590,11,-1,62.6996,14.6837,-24.8665,55.6533,1.41058,-1.03739,-11,1,148.077,-18.0154,22.2675,145.281,2.3265,2.25103,-11,1,14.1779,10.3121,-2.49595,9.40454,0.798723,-0.237475,11,-1,6.62901,4.76153,-1.38154,4.40033,0.799575,-0.282393
167807,1431654786,-11,1,68.791,-67.8066,10.4349,-5.05681,-0.0736426,2.9889,11,-1,46.4176,41.6302,-18.1889,-9.52278,-0.208108,-0.41192,-11,1,6.06392,5.16088,-2.07748,-2.41258,-0.421102,-0.382697,-11,1,3.31426,1.84167,-2.09132,-1.79413,-0.606046,-0.848789
167807,1468702301,13,-1,409.184,-67.355,-78.8881,395.817,2.04905,-2.2775,13,-1,8.86495,1.27687,-1.35888,8.66598,2.24085,-0.816503,-11,1,107.325,35.6018,83.5696,57.161,0.593761,1.16807,-11,1,142.842,34.6111,-66.7384,121.458,1.25721,-1.09237
167807,160608665,-13,1,6.00586,-0.152526,-5.45211,-2.51208,-0.445672,-1.59876,-13,1,5.29237,-3.74478,3.44369,-1.4545,-0.28214,2.39805,13,-1,4.86176,2.43349,4.17522,0.520751,0.10755,1.04309,13,-1,4.44076,2.01058,-2.90155,-2.69215,-0.703223,-0.964828
167807,1716823753,-13,1,24.5951,3.61101,-13.0702,-20.5192,-1.20208,-1.30124,-13,1,14.7361,0.626891,6.04526,-13.424,-1.53327,1.46747,13,-1,8.0186,3.40117,-2.26519,6.89839,1.29478,-0.587543,-11,1,137.461,-6.97192,-21.6249,135.571,2.4863,-1.88268
167807,1855307632,-13,1,52.4982,-0.817808,-23.9487,46.7102,1.42072,-1.60493,13,-1,19.6291,3.72068,-12.1376,14.9708,1.00263,-1.27335,-11,1,18.5591,0.225708,-4.19506,18.0774,2.16569,-1.51705,11,-1,4.66235,1.01433,-1.89717,4.13635,1.40853,-1.07981
167807,1867622859,-13,1,49.9358,-3.73412,-9.60576,-48.8606,-2.26033,-1.94156,-13,1,37.51,4.14433,5.85353,-36.8178,-2.33828,0.954717,-13,1,5.73598,2.48046,-2.79149,4.3526,0.993744,-0.844329,13,-1,9.80037,-0.392857,-1.90025,-9.60577,-2.30265,-1.77466
167807,461243428,11,-1,35.1437,25.4949,23.407,6.09953,0.175335,0.742728,-11,1,50.201,-23.9355,-16.1675,-41.059,-1.15042,-2.54753,-11,1,3.44943,-2.97802,-1.04594,1.39139,0.427666,-2.80383,11,-1,3.27014,-2.48893,1.24464,1.71754,0.583518,2.67789
167807,483757108,13,-1,118.513,-46.8713,13.2688,108.038,1.53702,2.86572,-13,1,68.121,32.1459,7.0354,59.6457,1.35653,0.215461,13,-1,15.0031,6.56614,1.85094,13.362,1.42499,0.274762,-13,1,12.286,5.75904,1.94045,10.6772,1.32934,0.324993
167807,519444145,-13,1,208.984,16.6797,-37.917,204.837,2.30158,-1.15637,13,-1,42.695,-6.57415,20.7969,36.7032,1.29205,1.87697,-13,1,33.2737,-5.1994,10.1213,31.2675,1.73556,2.04535,13,-1,21.2051,-3.66684,6.64343,19.8007,1.68711,2.07514
167807,580037576,13,-1,19.3733,-1.2209,-11.4471,15.5816,1.11066,-1.67705,-13,1,8.58591,8.46391,-0.947124,-1.08251,-0.126764,-0.111438,13,-1,22.3884,-3.59034,5.69084,21.3531,1.8719,2.13363,-13,1,21.9776,-3.36966,5.45812,21.0204,1.90259,2.12389
167807,664158387,13,-1,39.2844,21.4203,-31.8568,8.34074,0.215597,-0.97884,-13,1,29.4041,-0.745915,19.2908,22.1788,0.982812,1.60944,-13,1,18.8955,-9.29407,11.5874,11.6782,0.721846,2.24681,13,-1,9.73856,-4.55482,5.90627,6.26083,0.76315,2.22772
167807,776056142,-13,1,14.7596,6.83506,-12.9646,1.74243,0.11861,-1.08562,-13,1,17.9221,-1.86383,-4.95472,17.1221,1.89009,-1.93059,13,-1,6.43136,2.20133,3.68954,-4.78463,-0.959498,1.03285,13,-1,8.52167,-0.729159,-2.8535,7.99585,1.72421,-1.82097
167807,90964694,13,-1,9.92077,-3.40723,9.31619,0.0991884,0.00999895,1.92142,13,-1,8.21685,-4.3356,4.39053,-5.42505,-0.793328,2.3499,-13,1,5.78556,-3.49328,4.49518,1.02564,0.179199,2.23143,13,-1,12.0555,1.84408,2.0165,-11.7413,-2.16429,0.83003
167830,1021973411,13,-1,219.969,-9.37907,-38.8596,216.306,2.39001,-1.80762,-13,1,19.0658,10.8268,12.6944,9.22645,0.528108,0.864632,11,-1,8.60559,5.17085,4.51056,5.19357,0.698653,0.717302,-11,1,5.19756,3.22369,2.64625,3.10159,0.688068,0.687341
167830,22538431,-13,1,40.3784,19.0826,-7.20912,-34.8466,-1.305,-0.36121,13,-1,39.5333,14.7431,-6.4741,-36.1054,-1.54703,-0.413777,11,-1,63.7905,-33.7952,23.7732,-48.5999,-1.00065,2.52855,-11,1,27.8048,6.92042,-8.86821,-25.4277,-1.5544,-0.908144
167830,615637535,11,-1,63.8859,-19.8072,-55.9989,-23.5203,-0.386294,-1.91077,-11,1,42.1094,-7.07457,36.1195,-20.4581,-0.530591,1.76421,-11,1,11.7282,-8.7739,1.20802,7.68833,0.784955,3.00477,11,-1,6.29422,-4.68843,0.893318,4.10339,0.778648,2.95331
167830,634814907,13,-1,7.16237,-4.24419,-3.89886,-4.25137,-0.683261,-2.39858,-13,1,7.96725,3.35235,-3.33673,6.41045,1.11172,-0.783064,-13,1,10.173,-2.92894,0.366368,-9.73475,-1.90868,3.01715,-11,1,12.1778,-3.61785,-3.10955,-11.2045,-1.58951,-2.43161
167830,671042412,13,-1,49.9,16.7636,9.21379,-46.0878,-1.61302,0.502559,-13,1,15.8914,6.27101,2.09496,-14.4503,-1.52368,0.322414,-11,1,32.0451,10.2649,5.67405,-29.8216,-1.66294,0.504962,11,-1,18.1626,5.55945,1.24337,-17.246,-1.82705,0.220029
167830,848237373,-11,1,5.75811,4.35325,-1.91396,3.24682,0.638488,-0.414224,11,-1,4.1802,3.31743,-1.94494,1.63888,0.414229,-0.530268,-11,1,3.10218,2.46083,-1.44597,1.21532,0.413882,-0.531247,11,-1,2.88735,2.14634,-1.03842,1.62839,0.638645,-0.45061
167830,93790874,13,-1,97.4555,-3.83074,-41.182,-88.2437,-1.50182,-1.66355,-13,1,39.3668,-7.54579,33.5972,-19.0794,-0.529056,1.79173,13,-1,19.8118,6.38019,4.26032,-18.2658,-1.60206,0.588747,-13,1,7.09564,2.14486,0.918381,-6.70023,-1.77707,0.404559
167898,1630441711,13,-1,71.7483,16.4491,-18.4537,-67.355,-1.72758,-0.842771,-13,1,22.9804,4.98359,-8.85037,-20.6137,-1.45675,-1.05796,11,-1,28.9275,-25.0967,9.91586,-10.4225,-0.377229,2.76531,-11,1,25.3909,6.49994,17.8861,-16.8088,-0.79637,1.22223
167898,1690626261,13,-1,268.745,34.3055,-45.6907,-262.601,-2.22998,-0.92677,-13,1,44.8672,14.2969,27.263,-32.6402,-0.923368,1.08781,-11,1,241.474,4.09676,-54.4599,-235.217,-2.16658,-1.49571,-11,1,177.494,-22.3765,34.188,-172.727,-2.14842,2.15034
167898,314600469,11,-1,45.4628,-41.2091,-18.0329,6.59444,0.146082,-2.7291,-11,1,43.0614,22.8815,20.2353,30.3522,0.87689,0.724101,11,-1,10.5385,2.2563,10.0484,2.23585,0.215433,1.34992,-11,1,5.28002,1.12809,5.03376,1.12575,0.216532,1.35033
167898,456031779,13,-1,109.878,38.8717,6.36093,-102.575,-1.68524,0.162202,-13,1,21.3647,-5.70086,-15.6526,-13.3766,-0.734999,-1.92007,-13,1,16.8317,-15.2418,4.27179,5.72147,0.354011,2.86834,13,-1,7.96506,-2.0655,-5.93152,-4.89713,-0.716731,-1.90589
167898,876600961,13,-1,58.5266,46.1155,36.0196,1.14104,0.0194986,0.663092,-13,1,51.3563,23.1793,3.44126,-45.6983,-1.42111,0.147386,-13,1,12.6588,-0.0204816,-3.40843,12.1909,1.98656,-1.57681,-11,1,6.49268,5.61032,-1.8391,2.70129,0.442907,-0.316768
167898,962213026,-13,1,11.6839,5.0692,-5.59038,-8.91931,-1.00435,-0.834253,13,-1,13.8893,6.68942,1.13766,-12.1186,-1.3436,0.168457,13,-1,8.21208,3.77259,-3.96919,-6.11884,-0.961993,-0.810787,-13,1,6.20325,-1.38607,0.762089,-5.99727,-2.04287,2.63889
167913,120042862,-13,1,100.807,4.76364,-51.5195,-86.5161,-1.28662,-1.4786,13,-1,44.8198,17.0805,27.7593,-30.7649,-0.841146,1.0192,11,-1,20.9517,-0.0230124,5.53374,-20.2077,-2.00658,1.57495,11,-1,3.84175,-1.65471,3.42405,0.544844,0.142784,2.02096
167913,130405683,-13,1,31.2899,16.6394,-26.2993,-3.24393,-0.104048,-1.00668,13,-1,15.1747,8.53854,-12.5371,0.418781,0.027605,-0.972894,13,-1,6.89005,-4.07207,-0.0530396,5.55671,1.11716,-3.12857,11,-1,17.2742,-1.32076,5.89157,16.1847,1.71228,1.79133
167913,14455031,-13,1,10.3518,-4.18745,4.18549,8.49096,1.15767,2.35643,-13,1,6.23562,-1.40877,-1.6634,-5.84125,-1.71198,-2.2735,-13,1,10.2526,1.31866,1.29885,10.0836,2.3967,0.777833,11,-1,4.39089,-0.961526,2.94006,3.11632,0.886627,1.88688
167913,212158818,13,-1,36.5948,35.3493,6.46228,6.91631,0.191298,0.180815,-13,1,39.9722,-33.8997,-8.51003,19.3947,0.529773,-2.89564,-11,1,10.941,10.6569,2.00413,1.45594,0.133865,0.185888,11,-1,10.3704,10.3283,0.755683,0.547509,0.0528445,0.0730359
167913,280967907,-13,1,110.808,87.269,52.5767,-43.5695,-0.415576,0.542232,13,-1,52.7031,25.0282,-24.5832,-39.3302,-0.964463,-0.776429,11,-1,5.06063,2.26509,-2.13837,-3.98833,-1.06642,-0.756629,-11,1,3.53525,1.75952,-1.83774,-2.45455,-0.856225,-0.807139
170722,121636890,-13,1,32.324,-9.50602,17.8291,25.2307,1.0468,2.06063,-13,1,45.5573,6.08346,-9.00968,44.2411,2.11145,-0.9769,13,-1,11.7394,1.40436,-2.46933,11.39,2.09702,-1.05369,-13,1,8.23917,-2.25747,-1.25475,-7.82319,-1.82758,-2.63429
170722,242943688,-13,1,78.411,-18.9002,44.2342,61.9225,1.07068,1.97459,13,-1,34.9101,12.4486,-12.5848,30.0892,1.30073,-0.790839,-13,1,31.7506,11.4247,-10.5112,27.6962,1.34266,-0.743781,13,-1,23.6665,9.15287,-7.93835,20.3297,1.28959,-0.714456
170722,24849854,13,-1,7.0379,-1.53889,-6.69084,-1.54445,-0.223102,-1.79686,-13,1,5.40647,3.46589,1.88946,3.69274,0.835002,0.499119,-11,1,86.303,25.1862,-53.3097,63.0232,0.929275,-1.12943,11,-1,25.692,6.0148,-8.04596,-23.6466,-1.59157,-0.928862
170759,236781351,-13,1,122.871,33.452,-23.0775,115.956,1.77099,-0.603894,13,-1,89.9816,-20.3259,18.9692,85.5786,1.84286,2.39071,-11,1,96.5913,-16.4643,-1.1577,95.1707,2.4526,-3.07139,11,-1,14.936,3.05239,2.00005,14.4833,2.08712,0.580052
170759,444863394,13,-1,30.6024,17.9826,12.6092,21.3103,0.86021,0.611524,-13,1,9.41519,7.76396,-3.2057,4.25194,0.48675,-0.391574,-13,1,10.5161,2.24097,-7.51838,7.00212,0.803304,-1.28112,13,-1,6.17984,5.03573,-2.63446,2.42492,0.414692,-0.481998
170826,121836034,13,-1,15.3036,-6.45242,13.424,3.51429,0.233813,2.01885,-13,1,14.0088,0.337985,-5.81148,12.7416,1.52501,-1.5127,-13,1,5.06575,-2.26432,4.49149,0.591654,0.117356,2.03775,-13,1,6.37971,0.322395,1.28157,-6.24045,-2.25646,1.32435
170826,195122618,-13,1,61.7211,-21.4466,13.0493,-56.3847,-1.54853,2.59498,13,-1,11.1673,8.63831,-5.19821,4.80173,0.459895,-0.541714,13,-1,11.7995,3.94432,5.63546,-9.58648,-1.13429,0.96013,-13,1,27.9427,-1.90913,4.80897,-27.4593,-2.37095,1.94871
170826,26114066,13,-1,40.2489,-8.51821,14.1422,-36.7069,-1.5393,2.11293,-13,1,14.4214,10.2302,-9.84398,-2.53115,-0.177354,-0.766163,13,-1,4.89197,3.80642,-3.0016,-0.649437,-0.133575,-0.667727,-13,1,7.32268,-1.64259,2.98133,-6.4826,-1.40008,2.07437
170826,350886270,13,-1,42.7534,-38.9355,-16.0828,7.29453,0.172304,-2.74988,-13,1,79.8793,27.2741,12.4082,74.0463,1.63647,0.426959,13,-1,11.0638,-1.83124,1.30981,10.8318,2.27469,2.5207,11,-1,8.9796,-6.81467,-2.40427,-5.33038,-0.683222,-2.80242
170826,91802302,13,-1,27.5832,16.3059,-3.8592,21.9099,1.08305,-0.232399,-13,1,17.2568,9.04452,-0.52999,14.6868,1.26009,-0.058531,-11,1,11.0001,1.96014,10.7404,1.34272,0.122676,1.39028,11,-1,6.52094,3.4521,5.51482,0.438724,0.0673809,1.0115
170842,130489875,-13,1,58.2832,41.2058,21.0143,-35.4598,-0.706387,0.471603,13,-1,48.6497,-33.54,-18.2309,-30.1576,-0.724833,-2.64371,11,-1,5.88547,-4.31322,-1.66385,-3.64233,-0.723169,-2.77343,-11,1,4.58041,-3.33522,-1.35362,-2.8327,-0.722472,-2.75605
170842,134699321,13,-1,13.3493,-12.5272,4.3439,1.54634,0.116363,2.80781,-13,1,8.49333,-5.13211,6.75601,-0.378472,-0.0445941,2.22044,11,-1,66.8442,1.24985,54.3716,-38.8627,-0.664563,1.54781,-11,1,66.7257,0.0976289,-41.3545,-52.3652,-1.0577,-1.56844
170842,354323780,13,-1,18.2367,-6.97966,0.764483,-16.8305,-1.6083,3.0325,-13,1,15.9226,-6.66295,-0.137093,-14.4605,-1.5171,-3.12102,-11,1,28.633,27.9081,3.22441,-5.53059,-0.195612,0.115026,11,-1,87.3872,-13.7536,-7.86662,-85.9388,-2.39236,-2.62204
170842,370177801,-13,1,26.68,-7.65858,1.46292,-25.515,-1.90124,2.95285,13,-1,6.92065,5.22337,-4.5372,-0.119956,-0.0173368,-0.715213,11,-1,43.1082,-2.65652,40.7694,-13.752,-0.330547,1.63586,-11,1,153.567,-35.1583,9.31837,-149.198,-2.11915,2.88251
170854,159425805,-13,1,44.2348,-8.14907,3.01008,43.3733,2.31102,2.78776,-13,1,8.43938,-3.48829,-7.55968,1.3766,0.164599,-2.00312,13,-1,13.1606,-5.78477,-1.13331,11.7662,1.44187,-2.94813,-11,1,27.3886,-7.15042,3.0864,26.258,1.92982,2.73411
170854,20114270,13,-1,33.9787,10.6842,-6.25079,31.6436,1.66796,-0.529354,-13,1,26.7425,6.14534,-3.59908,25.7765,1.99802,-0.529809,13,-1,10.6586,2.95155,-1.70405,10.0984,1.80669,-0.523592,-13,1,6.21541,1.78071,-1.10605,5.85029,1.75014,-0.55581
170854,248606951,13,-1,31.2501,-24.8596,5.73319,-18.0469,-0.658705,2.91493,13,-1,13.0223,-8.20726,1.26933,-10.0299,-1.0209,2.98815,-13,1,9.10666,-6.59416,0.518436,-6.25847,-0.842796,3.06313,-13,1,5.17523,-3.85757,1.95562,-2.84017,-0.616826,2.6724
170854,335240743,13,-1,35.0503,-13.3848,22.217,-23.5747,-0.815474,2.11302,-13,1,67.4585,4.49476,-13.8316,65.872,2.21568,-1.2566,13,-1,9.10107,1.81579,1.55278,-8.78123,-2.01282,0.707479,11,-1,7.7656,1.4726,-4.27818,-6.31135,-1.13502,-1.23929
170854,494492170,13,-1,51.279,-13.416,-27.1719,-41.3669,-1.11752,-2.02943,-13,1,14.356,8.21927,11.6558,1.6339,0.114312,0.956612,13,-1,21.0687,-3.41456,5.98787,19.9089,1.78251,2.08905,-13,1,9.68171,-1.33427,3.13877,9.06047,1.70386,1.97274
170854,520785784,-13,1,49.9575,1.58176,33.1517,37.3389,0.967076,1.52312,13,-1,41.7378,-11.695,-29.9038,-26.6649,-0.756261,-1.9436,-11,1,5.20322,-2.67564,3.62379,-2.60434,-0.550006,2.2068,11,-1,4.11105,-2.0437,2.90756,-2.06643,-0.552848,2.18346
170876,231383911,-13,1,25.85,-14.5043,2.34797,21.2679,1.16527,2.9811,13,-1,16.9006,-9.47198,3.05273,13.6595,1.12193,2.82981,-13,1,9.22208,-6.06939,-0.362565,6.93302,0.977159,-3.08193,13,-1,11.9713,-4.95997,1.74784,10.7538,1.46353,2.80279
170876,46520016,13,-1,43.2597,-22.5772,7.51886,36.1266,1.20479,2.82012,-13,1,29.5247,-13.0379,7.03834,25.5377,1.31273,2.64659,-11,1,70.9293,28.057,-19.6657,62.1049,1.35655,-0.611344,11,-1,20.6453,-3.71542,7.91204,18.7036,1.50444,2.00982
170896,119112758,13,-1,48.5778,12.8662,15.5529,-44.1855,-1.52511,0.879655,-13,1,11.9938,2.4264,4.78296,-10.7274,-1.44371,1.10132,13,-1,17.2635,4.05673,3.38466,-16.4348,-1.85289,0.695327,-11,1,6.5163,-2.88023,2.84274,-5.10737,-1.05511,2.36274
170899,11624501,-13,1,27.2482,-12.7566,9.25624,-22.2272,-1.14393,2.51389,13,-1,10.9382,-8.18394,-1.08707,-7.17455,-0.785669,-3.00954,13,-1,9.42518,3.69624,-6.76101,5.42673,0.656165,-1.07049,-13,1,11.3905,-2.16864,5.19091,-9.90375,-1.33107,1.96653
170901,106215101,-11,1,45.8134,-18.4234,-39.5743,-13.9041,-0.313364,-2.0065,11,-1,31.6658,13.5887,28.0553,-5.56481,-0.177579,1.11974,-11,1,16.4188,8.65827,8.24158,-11.2556,-0.839473,0.760747,11,-1,2.96593,-0.6183,2.80608,0.735117,0.253125,1.78767
170901,27280192,13,-1,71.6349,44.1122,3.90874,56.3061,1.06092,0.0883783,-13,1,103.418,-43.6777,-3.78588,93.6658,1.50305,-3.05513,-13,1,10.0886,-1.84688,0.59625,9.89965,2.33205,2.82931,-11,1,9.49917,0.0948801,2.63537,9.12579,1.95483,1.53481
171050,240354557,-13,1,21.2678,-5.82404,-3.06795,20.2232,1.84103,-2.65676,13,-1,22.8923,5.72546,2.2234,22.0527,1.99028,0.370411,-11,1,2.72184,1.52514,-1.94365,1.14219,0.447252,-0.90547,11,-1,2.65443,1.43747,-1.93657,1.10879,0.444916,-0.932256
171050,380173437,13,-1,18.3673,16.9817,-0.992905,-6.92699,-0.396726,-0.0584028,-13,1,14.3465,13.2381,-0.780585,-5.47314,-0.401821,-0.0588968,-11,1,46.5992,-46.4918,1.33274,-2.86694,-0.0616013,3.11293,11,-1,12.6821,12.0595,-1.02542,-3.78848,-0.30812,-0.0848258
171050,42803051,-13,1,44.1099,-42.4274,7.23494,9.6563,0.222516,2.97269,13,-1,26.3957,19.3154,-2.82333,-17.7669,-0.816399,-0.145141,-13,1,13.2715,0.304711,-3.32595,12.844,2.05658,-1.47944,-11,1,22.8122,17.7506,-1.68412,-14.2294,-0.731142,-0.0945938
171050,597440412,13,-1,35.5507,5.64413,-14.0229,32.1768,1.49973,-1.18814,-13,1,20.0065,3.00483,-7.95454,18.1092,1.50018,-1.20962,-13,1,6.22988,0.860582,2.30595,5.72209,1.58013,1.2136,-11,1,44.113,-1.90519,7.57822,43.4154,2.41604,1.8171
171091,138041139,-13,1,22.5878,8.52085,-10.6705,17.9925,1.08916,-0.896946,-13,1,15.4942,4.82371,-8.70966,11.8716,1.01108,-1.06501,13,-1,7.1049,1.8124,-3.17607,6.09066,1.28323,-1.05224,11,-1,18.2251,4.70022,-11.1879,13.5976,0.964076,-1.17307
171091,69105221,13,-1,165.975,-12.628,-30.2289,162.71,2.30588,-1.96651,-13,1,68.1611,6.93837,22.8576,63.8382,1.70944,1.27609,-13,1,19.5056,4.71517,8.50412,16.9087,1.32037,1.06454,13,-1,24.8387,-8.09683,3.05681,23.2819,1.71561,2.7806
171106,141954801,11,-1,49.6757,-8.9885,44.2435,-20.7218,-0.444228,1.77123,11,-1,68.4708,41.2204,-0.639024,-54.6692,-1.09427,-0.0155014,-11,1,42.6373,-0.600474,-39.7627,15.3787,0.377676,-1.5859,-11,1,36.5299,-36.4078,0.928434,-2.83553,-0.0777787,3.1161
171106,207089820,13,-1,44.8697,-8.74226,-11.3287,42.5266,1.80951,-2.22803,-13,1,8.55432,-0.211114,8.47836,1.11272,0.130829,1.59569,-13,1,10.5493,-2.00366,-1.22888,10.2836,2.18188,-2.59144,13,-1,10.3419,1.11866,2.0107,10.0821,2.18337,1.06309
171106,31951833,13,-1,12.2346,8.99572,2.24178,7.98287,0.779651,0.24423,-13,1,6.83981,5.90489,0.0950111,3.44891,0.555058,0.0160888,13,-1,21.2186,-4.31993,-2.63386,-20.6063,-2.11221,-2.59407,-11,1,3.31148,-1.90129,-2.09035,1.72667,0.578288,-2.30887
171106,90735142,13,-1,64.9791,-13.155,1.81188,63.6077,2.27041,3.00472,-13,1,44.907,8.79863,-0.522272,-44.0334,-2.31161,-0.0592888,13,-1,9.045,3.34583,0.474308,8.38935,1.64075,0.140823,-11,1,21.5246,4.40727,-0.657919,-21.0583,-2.25718,-0.148186
171117,18954108,11,-1,56.5946,45.222,-10.6894,32.3057,0.648749,-0.232116,-11,1,56.7135,-32.2551,6.62933,46.1745,1.13928,2.93889,11,-1,9.15801,-5.28832,2.65794,6.98843,1.00358,2.67586,-11,1,3.67476,-2.12208,1.06901,2.80319,1.00293,2.67494
